source	user	time	url	selected text	rating
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Old_Earth_creationists		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Holiday_decorations		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Elliot_Institute		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Shoplifters		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Theodore_Van_Kirk		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Divorce		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Christianity_and_other_religions		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Michelin		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Monster.com		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Merry_Widow_Waltz		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Chirobase		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/The_New_School		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Nuclear_weapon		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Totalitarianism		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Software_testing		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Ahmadiyya_Muslim_Community		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/UFO_religions		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Munich		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Anti-Scientology		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Husayn_ibn_Ali		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/John_Kasich		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Toyota_Prius_Plug-in_Hybrid		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/DFL_Party		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hesitation_Waltz		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Ferguson_Elementary_School		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Language		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Derek_Hough		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Portland,_Oregon		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Church_of_Scientology_Western_United_States		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/List_of_programs_broadcast_by_HBO		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Henry_Ford		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Nuclear_power		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Technology		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Bombing_of_Berlin_in_World_War_II		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/American_Idol_(season_3)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Pandora_radio		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Smoking_cessation		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/The_New_Yorker		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Sydney_Gay_&_Lesbian_Mardi_Gras		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/PlayStation_3		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Subway_(restaurant)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Thanksgiving_after_Communion		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/The_Oprah_Winfrey_Show		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Parodies_of_Sarah_Palin		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Get_a_Mac		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Party_divisions_of_United_States_Congresses		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Education_technology		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Dancing_with_the_Stars_(U.S._season_14)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Persecution_of_Falun_Gong		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Broadway_shows		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Gotha_Raids		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Mardi_Gras		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/History_of_abortion		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Portuga		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Microsoft_Word_2007		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/The_13th_dalai_lama		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Anthropic_principle		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Jesus_in_Scientology		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Bush_Cheney_'04		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Democratic_Party_(United_States)_presidential_candidates,_2008		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Nasal_allergies		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Duncan_Dance		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Bolivian_President		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Lichen_planus_bullosus		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Facility_management		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Chanel		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Express_mail		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Islamic_mythology		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Cancer_immunotherapy		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/LGBT_rights_in_the_United_States		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/List_of_Jewish_American_entertainers		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/American_Idol_(Season_10)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Only_You_(2005_TV_series)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Trapped_in_the_Closet_(South_Park)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/NASA		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Rambo_V		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Protest_movements		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Gps		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hillary_Rodham_Clinton		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Federal_Bridge_Gross_Weight_Formula		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Intifada		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Ingvar_Kamprad		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Dolce_&_Gabbana		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Friends		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Health		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Planned_Parenthood		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Bigg_Boss_6		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Gphone		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Jesus_in_Christianity		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Sydney_Gay_&_Lesbian_Mardi_Gras		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/United_States_presidential_election_in_Pennsylvania,_1860		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Minnesota		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/California_state_elections,_November_2012		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/United_States_presidential_election,_1860		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Nuclear_power		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Shell_Oil_Company		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/List_of_WireTap_episodes		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Cultural_and_political_image_of_Sarah_Palin		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Lost_(TV_series)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Lenny_Veltman		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Ruby_language		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Dina_Titus		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Denver_Nuggets		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Prayer_in_LDS_theology_and_practice		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/1870s_in_fashion		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/International_availability_of_McDonald%27s_products		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Healthy_diet		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hyperthermic_perfusion		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Texaco		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Tell_Me_You_Love_Me		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/CNN_World		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/List_of_Bones_episodes		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Alan_Eppes		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Gar_Alperovitz		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Simon_Lythgoe		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Thubten_Gyatso,_13th_Dalai_Lama		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hybrid_vehicle		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Cancer_immunotherapy		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Knitting		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hybrid_car		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Pi		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Pregnancy_abortion		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Saint_Efrem		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Attention_Deficit_Disorder		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Christmas		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hong_Kong,_city		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Educational_Testing_Service		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/The_New_York_Times_Book_Review		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Job_interview		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Internet_Broadway_Database		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/American_Idol_Season_4_songs		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Piracy		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Osteopathy		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/American_culture		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Mary_Poppins_(theatrical_production)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Barbara_Forest		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Embroidery		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hybrid_electric_vehicle		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Education_technology		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Shell_Oil_Company		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Nuclear_weapons_and_the_United_States		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Traditional_Chinese_medicine		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Asteroid_belt		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Islam_and_science		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Milennium_Park		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Doc_Holliday		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/24_(TV_series)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Koji_Kondo		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Natural_sciences		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Jewish_principles_of_faith		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/IOERT		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Don_Epps		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Barack_Obama_citizenship_conspiracy_theories		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Elvis_Costello		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Chrysler_Aspen_Hybrid		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Guantanamo_Naval_Reservation		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Reflexology		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/The_New_York_Times		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Types_of_socialism		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Food_intolerances		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/List_of_premature_obituaries		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Justice		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Jesus_in_The_Church_of_Jesus_Christ_of_Latter-day_Saints		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Live_Flesh		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Samsung_mobile_phones		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Job_security		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Abortion_breast_cancer		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Melbourne_Gay_and_Lesbian_Chorus		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/List_of_Solar_System_objects_by_size		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Ford_Fusion_Hybrid		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Historiography_of_the_Cold_War		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Cyberknife		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Scientology_and_other_religions		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hashab_gum		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Homeopathic_repertory		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Toyota_Prius		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Toyota_Prius_(XW10)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Department_store		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Stockholm		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/National_Weather_Service		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Google_Photos		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Alabama_Theatre_(Houston)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/People_associated_with_Anne_Frank		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Allianz_Life		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Relationship_between_religion_and_science		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Goods_of_Desire		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Mary_O'Grady		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Car_accident		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Bigg_Boss_(Season_5)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Criticism_of_Facebook		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Where's_Herb?		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/IKEA		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/TomTom		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Kaplan,_Inc		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Trader_Joe		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Milk		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hebrew_calendar		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hanoi		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Penny_Arcade_(comic)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Black_people		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Washington,_D.C		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Religion_in_Azerbaijan		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Democratic_Party_(United_States)_presidential_debates,_2008		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Prayer		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Netflix		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/November_2012_lunar_eclipse		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Gold_Dagger		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Deepwater_Horizon_oil_spill		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/External_beam_radiotherapy		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Capital_accumulation		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/New_York_Times		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Christianity_and_abortion		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/List_of_nontheists_(surnames_A_to_B)		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Iglesia_ni_Cristo		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Europa_(moon)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/City_(Illinois)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/United_States_presidents_and_control_of_congress		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Oprah_After_the_Show		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Views_of_the_Arab-Israeli_conflict		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/American_Idol_(season_5)		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Health		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Macon_County,_Alabama		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Howard_Buffett		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Link_(The_Legend_of_Zelda)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Mainland_New_Zeland		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hakeem_Noor-ud-Deen		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/TomTom		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Passenger_car_(rail)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Homophobia		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Oprah's_Favorite_Things?oldid=0		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Lance_Henriksen		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Ashkenazi_Jews		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Same-sex_marriage_and_the_family		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Will.i.am_discography		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/13_January		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/2009�11_Toyota_vehicle_recalls		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Shooting_an_Elephant		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Charlie_Eppes		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Canon_PowerShot_A710_IS		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/American_Idol		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Coley's_Toxins		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Tibetan_resistance		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Infomercials		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/King_Solomon's_Temple		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Your_Disease_Risk		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Will.i.am_discography		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Anti-capitalism		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/America's_Best_Dance_Crew_(season_6)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Solar_car		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Stephen_Jay_Greenblatt		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Octopus_card		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/List_of_hybrid_vehicles		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/February_2006_in_rail_transport		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Don't_You_Want_Me		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Mainland_New_Zeland		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Ozone_therapy		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Armenian_genocide		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Met_Office		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Culture_during_the_Cold_War		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/List_of_insurance_companies_in_INDIA		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Carousel_(musical)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Homeopathic_College_of_Pennsylvania		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Cocoa_bean		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Historical_Jesus		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Male_homosexuality		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Bejamin_franklin		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Cholesterol_level		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/New_Zealand_Red_Cross_Society		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Miscarriages		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Nuclear_power_in_the_United_Kingdom		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Pronoun		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Books		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Navigon		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Palestinians_killed_by_Israelis		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Church_of_Scientology_in_Australia		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Bejamin_franklin		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/David_Foster_Wallace		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Reflexology		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Polish_American		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Aldous_Huxley		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/L._Ron_Hubbard_and_the_military		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Mayo_Clinic_Buildings		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Louis_Kelso		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Mac_OS_X_v10.6		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Oprah_Winfrey's_endorsement_of_Barack_Obama		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Kanpur		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/24_(season_1)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Ford_Escape_Hybrid		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Bibb_County,_Alabama		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Jesus_in_Scientology		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Kilgour-Matas_report		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Railroad_crossing		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/United_States_Senate_election_in_Minnesota,_2006		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/New_Zealand_Red_Cross_Society		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Monster_Jam		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Pioneer_10		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Physics		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Planet_Venus		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Scientology_and_the_Internet		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Daylight_saving_time_by_country		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Cerebral_arteriovenous_malformation		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/List_of_countries_with_McDonald%27s_franchises		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Siege_of_Leningrad		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Objections_to_evolution		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/United_States_Senate_election_in_Minnesota,_2006		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Subway_(restaurant)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Get_a_Mac		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Naturopathic		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Bolivia�United_States_relations		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/I_Am_Legend_(film)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Diabetic_foot_ulcer		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Chris_Benoit		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Food_and_Drug_Administration_(United_States)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Original_Founding_Church_of_Scientology		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/KCR_Corporation		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Scientology_Volunteer_Ministers		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Munich's_financial_community		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Phoenicia		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Allergy_treatment		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Prius_Plug-in_Hybrid		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Israeli%E2%80%93Palestinian_conflict		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Rape		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hillary_Rodham_Clinton's_tenure_as_Secretary_of_State		4
